"","SpeciesSSet","Freq","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Cervus_elaphus_1713","Cervus_elaphus_1713",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.010285739410307,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,-0.0102857394103071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cervus_elaphus_1714","Cervus_elaphus_1714",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109813361659494,0.0109869887699889,0.0109982939780706,0.0110164603287459,0.0110463219762282,0.0110890874590672,0.0111447567772682,0.0112148458567036,0.0113054184008705,0.0114179903356479,0.0115530360807234,0.0117124533148685,0.0118967164577737,0.0121041680523613,0.012328178270324,0.0125670896545813,0.0128170313326748,0.0130625198147563,0.0132996842283655,0.0135285245735002,0.0137490408501648,0.0139570509979521,0.0141358267752603,0.0142811861216838,0.0143924793915087,0.0144671080018686,0.0145044223070494,NA,NA,NA,NA,NA
"Cervus_elaphus_1715","Cervus_elaphus_1715",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0751244071774166,0.0749582992809184,0.0746260834879224,0.0741273532325379,0.0734604822511951,0.0726250639780057,0.0716210984129677,0.0704653051389075,0.0692245624871273,0.067915590040454,0.0665555623675695,0.0652131777432103,0.0639056107360587,0.0626437343015049,0.0614710402611118,0.0603984015702692,0.0594285589131793,0.0585724750266539,0.0578328905948937,0.0572098056179002,0.0567032200956721,0.0563076756346446,0.056001338660546,0.0557787507798122,0.0556336670761794,0.0555411078845989,0.055494828288809,NA,NA,NA,NA,NA
"Cervus_elaphus_1716","Cervus_elaphus_1716",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173217173482891,0.0173335067384004,0.0173570855186229,0.0173821762781365,0.0173676693736566,0.017303287394363,0.0171890303402562,0.0170057259826724,0.0166766854069613,0.0161827363844593,0.015513525519506,0.0146276392294711,0.0135147241186928,0.0121851148761829,0.0106801502579921,0.00901016495312934,0.00720755247996507,0.00540188691197363,0.00362556176752316,0.00187857704661321,0.000160932749244669,-0.00148930424183025,-0.00291986639559561,-0.00409268682929964,-0.00499988478997215,-0.00560993726573278,-0.00591496350361354,NA,NA,NA,NA,NA
"Cervus_elaphus_1717","Cervus_elaphus_1717",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469437381536948,0.0448319413157652,0.0406083476399055,0.0343975871748414,0.0266981801154711,0.0176347565105202,0.00720731635998817,-0.00414506419660743,-0.0146660806012053,-0.0239166567142894,-0.0315634045645261,-0.0362727722665883,-0.0377113718491437,-0.0358808468031637,-0.0307877710925442,-0.0224337882082537,-0.0111944740344829,0.00142786789202809,0.0150576616870919,0.0296949073507098,0.0453396048828778,0.0614478177339635,0.0758437997054036,0.0879836142475607,0.0976941977590453,0.104283295834296,0.10757784487192,NA,NA,NA,NA,NA
"Cervus_elaphus_1718","Cervus_elaphus_1718",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00807260423485534,0.00807260423485534,0.00807260423485534,-0.0116440355103391,-0.0116440355103391,-0.0116440355103382,-0.0116440355103391,-0.0407386260909419,-0.0407386260909428,-0.0407386260909419,0.0137975617194082,0.0137975617194082,0.013797561719409,0.0296470277789265,0.0296470277789274,0.0296470277789265,0.00987232296590079,0.0098723229658999,0.0098723229658999,0.0098723229658999,0.0098723229658999,-0.0191598350172262,-0.0191598350172271,-0.0191598350172262,-0.0444037541914302,-0.0444037541914302,-0.0444037541914293,NA,NA,NA,NA,NA
"Cervus_elaphus_1719","Cervus_elaphus_1719",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114185877726691,0.0114698529716999,0.0115723833697616,0.0117271095512439,0.0119377538537087,0.0122052468615457,0.0125295885747563,0.0129070238983586,0.0133225324524417,0.0137723591420245,0.0142519170171886,0.0147428582782521,0.0152405959752944,0.0157409068208505,0.0162268976650513,0.0166943452204311,0.0171398579201036,0.0175498694965186,0.01792098838279,0.0182532145789174,0.0185465480849012,0.0187997300471157,0.019007725051059,0.0191692742431044,0.0192857239596727,0.0193624595464388,0.0194008273398221,NA,NA,NA,NA,NA
"Cervus_elaphus_1720","Cervus_elaphus_1720",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019233292397399,0.0192332923973666,0.019233292397304,0.0192332923972107,0.0192332923970882,0.0192332923969403,0.0192332923967626,0.0192332923965637,0.019233292396359,0.0192332923961542,0.0192332923959526,0.0192332923957692,0.0192332923956093,0.019233292395473,0.0192332923953669,0.0192332923952909,0.0192332923952425,0.0192332923952159,0.0192332923952088,0.0192332923952203,0.0192332923952518,0.0192332923952989,0.019233292395346,0.0192332923953904,0.0192332923954286,0.0192332923954566,0.0192332923954703,NA,NA,NA,NA,NA
"Cervus_elaphus_1721","Cervus_elaphus_1721",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347544431658173,0.0347544431657973,0.0347544431657596,0.0347544431657045,0.0347544431656339,0.0347544431655531,0.0347544431654576,0.0347544431653555,0.0347544431652573,0.0347544431651716,0.0347544431650983,0.0347544431650513,0.0347544431650308,0.0347544431650388,0.0347544431650761,0.0347544431651414,0.0347544431652316,0.0347544431653342,0.0347544431654465,0.0347544431655669,0.0347544431656979,0.0347544431658329,0.0347544431659532,0.0347544431660558,0.034754443166138,0.034754443166193,0.0347544431662219,NA,NA,NA,NA,NA
"Cervus_elaphus_1722","Cervus_elaphus_1722",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0739495832054522,0.0739495832054522,0.0739495832054522,0.0365320089195595,0.0365320089195595,0.0365320089195591,0.0365320089195595,0,0,0,-0.00706309968997942,-0.00706309968997898,-0.00706309968997942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cervus_elaphus_1723","Cervus_elaphus_1723",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.122840423458568,0.122840423458568,0.122840423458568,0.122840423458569,0,0,0,-0.0370501507075556,-0.0370501507075556,-0.0370501507075556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cervus_elaphus_1724","Cervus_elaphus_1724",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443697499232716,0.0443697499232707,0.0443697499232716,0.0443697499232707,0.0443697499232716,-0.0323033376693518,-0.0323033376693527,-0.0323033376693518,0.0323033376693518,0.0323033376693527,0.0323033376693518,NA,NA,NA,NA,NA
"Cervus_elaphus_1725","Cervus_elaphus_1725",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025705400234902,-0.0343574986842214,-0.0343574986842214,-0.0343574986842214,-0.0343574986842214,0.000273571553336183,0.000273571553336183,0.000273571553336183,0.000273571553336183,0.000273571553336183,NA
"Cervus_elaphus_1726","Cervus_elaphus_1726",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0708632607640789,-0.0666803802891529,-0.0604931625695215,-0.054727501804114,-0.0488504931220324,-0.0405343921327703,-0.0297074820679728,-0.0199020891540935,-0.0150257233801994,-0.0154739575896574,-0.0180684068814414,-0.0194727831428296,-0.0189585447280898,-0.0179245128244809,-0.0176350367844491,-0.018039857188596,-0.0184293958851005,NA,NA,NA
"Cervus_elaphus_1727","Cervus_elaphus_1727",33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221802881130788,0.0184702080876313,0.0137291553315917,0.0121147594573956,0.0151567316355536,0.0198940068617595,0.0213046056785475,0.0166313384123367,0.00759418820248303,-0.00141662347177807,-0.00723827207032723,-0.0100795143785426,-0.0118237400978587,-0.0129194174347287,-0.0133665463891526,-0.0120641028102639,-0.00454516039349517,0.0105426238165087,0.0310115090356811,0.0462231815454666,0.0474949513468492,0.0353801146529444,0.0169558694644771,-0.00432291767424475,-0.0210903997957956,-0.0300552244144239,-0.0325798252629097,-0.0295354410337012,-0.0226217051972384,-0.0125960897223525,5.52564069318251e-05,0.0129890057749331,0.0227938290748622,0.0287162603192925,0.0307562995082109,0.0289139466416199,0.0232615531425764,0.0144401650075765,0.00429605914195763,-0.00522776154675153,-0.0133820155699698,-0.020519736381837,-0.0269551057347788,-0.0323665201147199,-0.0352590886621695,NA,NA,NA,NA
"Cervus_elaphus_1728","Cervus_elaphus_1728",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,-0.00616757644356358,NA,NA,NA
"Cervus_elaphus_1729","Cervus_elaphus_1729",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0412962156145599,0.0412962156145598,0.0412962156145598,0.0412962156145599,0.0412962156145598,0.0412962156145598,0.0412962156145599,0.0412962156145598,0.0412962156145599,0.0412962156145598,0.0412962156145599,-0.00603341992917986,-0.00603341992917986,-0.0060334199291798,-0.00603341992917986,-0.00638852611809701,-0.00638852611809701,-0.00638852611809704,-0.00638852611809707,NA,NA
"Cetorhinus_maximus_122","Cetorhinus_maximus_122",19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.039721618197624,-0.0397216181976592,-0.0397216181977582,-0.03972161819793,-0.0397216181981456,-0.0397216181983689,-0.0397216181985834,-0.0397216181987746,-0.0397216181989131,-0.0397216181989711,-0.0397216181989608,-0.0397216181989266,-0.0397216181988987,-0.0397216181988692,-0.0397216181988201,-0.0397216181987596,-0.0397216181987128,-0.0397216181986923,NA,NA,NA,NA,NA,NA,NA
"Cetorhinus_maximus_382","Cetorhinus_maximus_382",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0199353574148785,-0.022182388713978,0.0653389793834415,0.273546557858066,0.448214960336776,0.36603846288895,-0.00569923733396016,-0.422121343298902,-0.587503879408703,-0.460878871154841,-0.282069158353916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chaetura_pelagica_1000","Chaetura_pelagica_1000",47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0374278339131793,-0.0365369646798414,-0.0348922971022966,-0.0323733984684252,-0.0284531204317492,-0.0231447376179327,-0.0175682791774915,-0.0131135849525885,-0.0104383491211784,-0.00952813985852669,-0.0101494410732777,-0.0117989242373597,-0.013683747033918,-0.0152688798302752,-0.016576303515451,-0.0176687604508919,-0.0183247812500112,-0.0186154829259245,-0.019223033683066,-0.020559241796874,-0.022009126816255,-0.022721698546149,-0.0227325662364023,-0.0225063004796531,-0.0217588712076681,-0.0198364165100863,-0.0172682154965432,-0.0158920564962055,-0.0171047565662982,-0.0206934646191645,-0.025537084041873,-0.030538071777377,-0.0344566055908512,-0.035772292609324,-0.0336286597486459,-0.0286790324539975,-0.0225416318428036,-0.0167296193161268,-0.0123842276642055,-0.0103615881534221,-0.0107768262565173,-0.0126851891054995,-0.0148362399106148,-0.0166403112046498,-0.0180355657468676,-0.0188393008247978,NA,NA,NA
"Chaetura_vauxi_898","Chaetura_vauxi_898",47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000418864430784482,4.08038158734025e-05,0.000287542771037042,-5.4059282333152e-05,-0.000417822107313004,-0.00015336022397,0.000490060082955157,0.000752684478982885,0.000386478113443334,-0.00020474073267876,-0.000621565764108656,-0.000794665081477852,-0.00077837080090587,-0.000654501785920469,-0.000619541881826502,-0.000832528635165308,-0.00118544790635999,-0.00147282118304326,-0.00170305121529413,-0.00196946981365687,-0.00215064842606144,-0.00211474709896586,-0.00213139782822258,-0.0026228773862364,-0.00348490863885476,-0.00413005175166919,-0.00434069669850284,-0.00462381085069452,-0.00546895775702022,-0.00664464247975671,-0.00757899307045229,-0.00815680402645047,-0.00873177080083776,-0.00948435926521302,-0.0101584378177331,-0.0104379642063531,-0.0103096684557927,-0.0100307997765663,-0.00993892732981577,-0.0102825397474172,-0.0110221712888715,-0.011757065219841,-0.0120158214344882,-0.0116913838038121,-0.0111219461991112,-0.0107418676068555,NA,NA,NA
"Charadrius_melodus_1730","Charadrius_melodus_1730",26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00662322638396251,-0.00662322813610983,-0.00662322630184198,-0.00662322686367611,-0.00662322904054857,-0.00662322697011852,-0.00662322575030316,-0.00662322811506089,-0.00662322691271422,-0.00662322639985158,-0.00662322829080075,-0.00662322642534807,-0.00662322670815918,-0.0066232272655613,-0.00662322836578966,-0.00662322722068387,-0.00662322594580012,-0.0066232292402848,-0.0066232276386593,-0.00662322493634937,-0.0066232277782996,-0.00662322813401994,-0.00662322599699472,-0.00662322710406205,-0.00662322796057113,NA,NA,NA
"Charadrius_melodus_1731","Charadrius_melodus_1731",37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0229900126111215,-0.018680187861571,-0.010664640646503,-0.00166573726926478,0.00505737598613898,0.00780933169724918,0.00674201880967029,0.00246395698700108,-0.00471886105460806,-0.0136445507899683,-0.0212536911072712,-0.0242747837913215,-0.0224630356573843,-0.0191994153751751,-0.0178414553533519,-0.0175833740778448,-0.01373370081727,-0.00257890272929839,0.013974153844261,0.0285673269661817,0.033400502416157,0.0259453405283434,0.0106960885051051,-0.00455396789363394,-0.0147700295638049,-0.0205385385745083,-0.0251028140156651,-0.0291233708108041,-0.0293401589420546,-0.0225790058045152,-0.00989673408926228,0.00427516671679717,0.0164098366848513,0.0258792431539849,0.032921357415078,0.0367678792383699,NA
"Charadrius_semipalmatus_927","Charadrius_semipalmatus_927",43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00170835581423567,-0.00179676636467196,-0.00211188343161312,-0.00211283159246839,-0.0020459439551378,-0.00282450211961327,-0.00252639524336795,-0.0023149479304595,-0.00245840958996763,-0.00254219999965588,-0.00270932282097958,-0.00245155293529875,-0.00180690453427429,-0.00191734830202323,-0.00212467341873601,-0.00196727876562908,-0.00178763039284086,-0.00156545411423054,-0.00176310645093097,-0.00185757666258624,-0.0013928146386985,-0.00124408792551378,-0.00107973482893026,-0.00107011047610872,-0.000893777354483649,-0.000636009350265643,-0.000496693446849383,-0.000350706666107647,-0.000301421358162968,0.000220925169264863,-0.00016103715137078,-0.000123915377585604,-8.05639593638441e-05,-9.50433706351506e-05,0.000142557257162057,-0.00038852687199975,-0.00034335015050313,-0.000706168361223336,-0.00135341547069717,-0.000757426448450393,-0.000691993292941895,-0.000544781955001072,NA,NA,NA
"Charadrius_vociferus_856","Charadrius_vociferus_856",47,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00900125849453737,0.00979393545046259,0.00986292057198823,0.00736126974558837,0.0018176377174095,-0.00559821983237263,-0.013085060299791,-0.0190171012148307,-0.0220330371205564,-0.021226790126905,-0.0169220653124817,-0.011165922985904,-0.00694183550302852,-0.00652797484390621,-0.0104068226507037,-0.0173757760788701,-0.0252510443471222,-0.0314921349120187,-0.0338522016483068,-0.0312745069443962,-0.0245629346877949,-0.0161327128887946,-0.00890196915431329,-0.00510331585658158,-0.00561987907357309,-0.00985908075950653,-0.0159959687479957,-0.021589405373732,-0.0245317133373434,-0.0239527624181632,-0.0205121774022005,-0.0158201003548851,-0.0113888327249325,-0.00795535406304215,-0.00564391271632891,-0.00448383021885856,-0.00443386914613558,-0.0049459882707823,-0.00503559683453575,-0.00420149238996517,-0.00304106567028389,-0.00247067381680979,-0.00243425219011487,-0.00198186937572067,-0.00074611141177125,0.00036575976713657,NA,NA,NA
"Chauliodus_macouni_1415","Chauliodus_macouni_1415",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.752845385118873,0.216741508223038,0.216741508223037,-0.234543589958152,-0.234543589958152,-0.234543589958153,-0.234543589958152,0.17973379974056,0.179733799740559,0.17973379974056,0.179733799740559,NA,NA,NA,NA
"Chauliodus_macouni_1416","Chauliodus_macouni_1416",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216526814044181,0.216526814044181,-0.015051549855607,-0.0150515498556061,-0.015051549855607,-0.015051549855607,0.0215020846574028,0.0215020846574019,NA,NA,NA,NA,NA
"Chauliodus_macouni_1417","Chauliodus_macouni_1417",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.344861565188618,-0.459238782402148,0.607860026776998,0.607860026776998,-0.173580858368156,-0.173580858368156,0.0172702297858249,0.0172702297858249,0.0172702297858249,0.0172702297858249,NA,NA,NA
"Chauliodus_sloani_1418","Chauliodus_sloani_1418",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0742966378592254,0.0742966378592251,0.0742966378592254,0.0742966378592251,0.0742966378592254,0.0742966378592251,0.0742966378592251,0.0742966378592254,0.282590293600296,-0.774688692997954,0.136374721733828,0.136374721733828,0.136374721733828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1419","Chauliodus_sloani_1419",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0280838595149973,-0.0280838595149975,-0.0280838595149973,-0.307359203992477,-0.307359203992477,0.139165048658605,0.139165048658605,-0.292912128893704,-0.173351204317873,0.780355791204873,-0.0657075555636244,-0.0657075555636244,-0.0657075555636244,0.0682648309070846,0.0557974390019487,-0.284668080859823,-0.284668080859823,0.90857943828391,-0.427665193678519,-0.461609085067059,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1420","Chauliodus_sloani_1420",15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216915901965578,0.0187183680979321,0.0127719239006758,0.00385225760478769,-0.00804063078972561,-0.02212891368896,-0.0348552878125181,-0.0434933186057336,-0.046768105131721,-0.0435580769181698,-0.0324782643880153,-0.013171128790149,0.0122120956364813,0.040148243667611,0.0693993074650348,0.0981675750420845,0.126003618402091,0.153015213050024,0.178983602415463,0.200343547970048,0.211954018484314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1421","Chauliodus_sloani_1421",6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0238556417298394,0.170713800919223,0.650828196062345,0.0149403504878078,-0.00699573322637281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1422","Chauliodus_sloani_1422",12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.154401747574526,-0.146030058771382,-0.130512370752295,-0.113383760968738,-0.0979173410984087,-0.0818088041034029,-0.0600599792317829,-0.0303450531463281,0.00408304696174056,0.0360847406813796,0.058897444986048,0.0696709809434715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1423","Chauliodus_sloani_1423",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.852693711103778,-1,0.2295106148125,-0.0314848756133299,-0.0314848756133299,-0.0314848756133301,-0.0314848756133299,-0.0314848756133299,0.134014864306172,0.134014864306172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1424","Chauliodus_sloani_1424",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123373501449718,-0.123373501449718,-0.136240481219112,-0.556360056014454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chauliodus_sloani_1425","Chauliodus_sloani_1425",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810940289828212,0.810940289828213,-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
