sample,System,Year,LPI_final,CI_high,CI_low
84,Global,2000,0.520841962122076,0.464603234437547,0.464603234437547
84,Global,2001,0.505580833062795,0.452986306198357,0.452986306198357
84,Global,2002,0.497514790762989,0.433828898150908,0.433828898150908
84,Global,2003,0.499597031987644,0.429764302458318,0.429764302458318
84,Global,2004,0.495548018243224,0.426444647864822,0.426444647864822
84,Global,2005,0.466699059032039,0.406705014596078,0.406705014596078
84,Global,2006,0.457410822384011,0.391023589977031,0.391023589977031
84,Global,2007,0.440293088703008,0.380891570373044,0.380891570373044
84,Global,2008,0.426337004021447,0.36921791302042,0.36921791302042
84,Global,2009,0.415078323270321,0.359388949375689,0.359388949375689
84,Global,2010,0.403468599609166,0.353271986992009,0.353271986992009
84,Global,2011,0.378356965570176,0.335224949401307,0.335224949401307
84,Global,2012,0.364605502511439,0.321432498179006,0.321432498179006
84,Global,2013,0.362470526129643,0.318935452841643,0.318935452841643
84,Global,2014,0.358399214905113,0.316530634925749,0.316530634925749
84,Global,2015,0.385763224014412,0.328676113651861,0.328676113651861
84,Global,2016,0.373919742340053,0.321540752839258,0.321540752839258
85,Global,1970,1,1,1
85,Global,1971,0.956857497783798,0.979758827787722,0.979758827787722
85,Global,1972,0.94153753734734,0.971385790032527,0.971385790032527
85,Global,1973,0.913843491320177,0.954288754326971,0.954288754326971
85,Global,1974,0.878432648602766,0.938241139049362,0.938241139049362
85,Global,1975,0.884431552308438,0.933993178770404,0.933993178770404
85,Global,1976,0.856022844301015,0.908488682722145,0.908488682722145
85,Global,1977,0.8267774678274,0.880997526961841,0.880997526961841
85,Global,1978,0.79738319443969,0.847765146859123,0.847765146859123
85,Global,1979,0.775503686876749,0.829937922151802,0.829937922151802
85,Global,1980,0.752186321584556,0.802970402120339,0.802970402120339
85,Global,1981,0.738019254440595,0.778337852049175,0.778337852049175
85,Global,1982,0.706510825135509,0.753284663245717,0.753284663245717
85,Global,1983,0.68145661742965,0.726691770061832,0.726691770061832
85,Global,1984,0.669487388246011,0.69707352696729,0.69707352696729
85,Global,1985,0.657657126811788,0.681136316769705,0.681136316769705
85,Global,1986,0.652903097249982,0.668384810535002,0.668384810535002
85,Global,1987,0.626750875691321,0.646957595276995,0.646957595276995
85,Global,1988,0.605944492603323,0.620856335380496,0.620856335380496
85,Global,1989,0.594630868276962,0.609856614946671,0.609856614946671
85,Global,1990,0.60692986438997,0.615222291049322,0.615222291049322
85,Global,1991,0.608143837677371,0.597099598748033,0.597099598748033
85,Global,1992,0.594463941727391,0.583457987120688,0.583457987120688
85,Global,1993,0.58592478079943,0.5772220254616,0.5772220254616
85,Global,1994,0.565315599832131,0.546471655190441,0.546471655190441
85,Global,1995,0.563196833355877,0.537573137705011,0.537573137705011
85,Global,1996,0.543510166577509,0.522529747068038,0.522529747068038
85,Global,1997,0.536138328748838,0.509726588824856,0.509726588824856
85,Global,1998,0.521768008613027,0.490620761036454,0.490620761036454
85,Global,1999,0.506748534235963,0.475606552271229,0.475606552271229
85,Global,2000,0.487448367912715,0.464603234437547,0.464603234437547
85,Global,2001,0.476168147963616,0.452986306198357,0.452986306198357
85,Global,2002,0.45666141812665,0.433828898150908,0.433828898150908
85,Global,2003,0.452078808016896,0.429764302458318,0.429764302458318
85,Global,2004,0.453039839893233,0.426444647864822,0.426444647864822
85,Global,2005,0.433408105914895,0.406705014596078,0.406705014596078
85,Global,2006,0.413491624006927,0.391023589977031,0.391023589977031
85,Global,2007,0.40029234158691,0.380891570373044,0.380891570373044
85,Global,2008,0.385802728248777,0.36921791302042,0.36921791302042
85,Global,2009,0.371106407934548,0.359388949375689,0.359388949375689
85,Global,2010,0.36014804927225,0.353271986992009,0.353271986992009
85,Global,2011,0.339211133130584,0.335224949401307,0.335224949401307
85,Global,2012,0.330731797841343,0.321432498179006,0.321432498179006
85,Global,2013,0.3249820822444,0.318935452841643,0.318935452841643
85,Global,2014,0.327044425502341,0.316530634925749,0.316530634925749
85,Global,2015,0.329006863248845,0.328676113651861,0.328676113651861
85,Global,2016,0.3055547664772,0.321540752839258,0.321540752839258
86,Global,1970,1,1,1
86,Global,1971,0.971954981196339,0.979758827787722,0.979758827787722
86,Global,1972,0.968741165173524,0.971385790032527,0.971385790032527
86,Global,1973,0.910480213245357,0.954288754326971,0.954288754326971
86,Global,1974,0.878702568372813,0.938241139049362,0.938241139049362
86,Global,1975,0.917888218004575,0.933993178770404,0.933993178770404
86,Global,1976,0.916873948784243,0.908488682722145,0.908488682722145
86,Global,1977,0.895368955400592,0.880997526961841,0.880997526961841
86,Global,1978,0.865687986592335,0.847765146859123,0.847765146859123
86,Global,1979,0.838508606361808,0.829937922151802,0.829937922151802
86,Global,1980,0.819239537348586,0.802970402120339,0.802970402120339
86,Global,1981,0.8129141453745,0.778337852049175,0.778337852049175
86,Global,1982,0.806941484063664,0.753284663245717,0.753284663245717
86,Global,1983,0.78645617667229,0.726691770061832,0.726691770061832
86,Global,1984,0.761297858085093,0.69707352696729,0.69707352696729
86,Global,1985,0.735984096460597,0.681136316769705,0.681136316769705
86,Global,1986,0.73038984281699,0.668384810535002,0.668384810535002
86,Global,1987,0.703553914786408,0.646957595276995,0.646957595276995
86,Global,1988,0.685818954663052,0.620856335380496,0.620856335380496
86,Global,1989,0.675218617561719,0.609856614946671,0.609856614946671
86,Global,1990,0.68729440919962,0.615222291049322,0.615222291049322
86,Global,1991,0.691339637544012,0.597099598748033,0.597099598748033
86,Global,1992,0.686027106312292,0.583457987120688,0.583457987120688
86,Global,1993,0.680109011105103,0.5772220254616,0.5772220254616
86,Global,1994,0.65249868280347,0.546471655190441,0.546471655190441
86,Global,1995,0.651639360741426,0.537573137705011,0.537573137705011
86,Global,1996,0.627513008151356,0.522529747068038,0.522529747068038
86,Global,1997,0.611805773628808,0.509726588824856,0.509726588824856
86,Global,1998,0.586144215523098,0.490620761036454,0.490620761036454
86,Global,1999,0.567876756532368,0.475606552271229,0.475606552271229
86,Global,2000,0.546821836710564,0.464603234437547,0.464603234437547
86,Global,2001,0.531971419091186,0.452986306198357,0.452986306198357
86,Global,2002,0.503969385689886,0.433828898150908,0.433828898150908
86,Global,2003,0.496273712070815,0.429764302458318,0.429764302458318
86,Global,2004,0.494530833754911,0.426444647864822,0.426444647864822
86,Global,2005,0.472150239325343,0.406705014596078,0.406705014596078
86,Global,2006,0.450724288947245,0.391023589977031,0.391023589977031
86,Global,2007,0.440589697169361,0.380891570373044,0.380891570373044
86,Global,2008,0.41888628668265,0.36921791302042,0.36921791302042
86,Global,2009,0.407616223673375,0.359388949375689,0.359388949375689
86,Global,2010,0.405450408526636,0.353271986992009,0.353271986992009
86,Global,2011,0.386135641667424,0.335224949401307,0.335224949401307
86,Global,2012,0.377810602125625,0.321432498179006,0.321432498179006
86,Global,2013,0.377815177323002,0.318935452841643,0.318935452841643
86,Global,2014,0.372839446323936,0.316530634925749,0.316530634925749
86,Global,2015,0.391769476166877,0.328676113651861,0.328676113651861
