population_id,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3751,1,0.0290742336595073,0.0283266618688476,0.0269155407525039,0.0250951169627056,0.0229938069370066,0.0205379918454973,0.0176656876764723,0.0145022492008104,0.0113108987971344,0.0083223081722803,0.00563241910216661,0.00323084645712246,0.00109476218057658,-0.000744374039154394,-0.00221433352783063,-0.00327394522989621,-0.00395449399454417,-0.00431100106969851,-0.00434469263779924,-0.00400906170120763,-0.00329585654755515,-0.00227212851776493,-0.00100473844829185,0.0005206888055449,0.00236431411648219,0.00452728549096904,0.00692210824056616,0.00944713957014187,0.0120519137340374,0.0147186635626637,0.0174184259420702,0.0201155674759512,0.022796333314627,0.0254630424898643,0.0281067029390085,0.0307050254448828,0.033229903498377,0.0356133069079423,0.0376975807964595,0.0392684767955194,0.0401967263612795,0.0405652348179526,0.0406329034351183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3752,1,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983738988,0.0139855983739015,0.0139855983738979,0.0139855983739015,0.0139855983739015,0.0139855983738988,0.0139855983738979,0.0139855983738988,0.0139855983739041,0.0139855983738988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3753,1,-0.0315989144440172,-0.0307885473485152,-0.0287547936272343,-0.0253199133851147,-0.0206513335761054,-0.0150023107694741,-0.00856652294067306,-0.00165966804438167,0.00509276446311979,0.0109375532810985,0.0153933040553067,0.0184319712515775,0.0203566738325112,0.0216285791636235,0.0227165961026117,0.0238412828844696,0.0247704188070088,0.0250599876460544,0.0246321807996068,0.0239408163282917,0.0233603146742851,0.0225511641945122,0.0207538508188323,0.017749352015727,0.0142640383830264,0.0113241617081634,0.00944342706357748,0.00857827826193702,0.00859904912483866,0.00949614000148458,0.0112910124072183,0.0141387037487695,0.0184674844515751,0.0245239788758811,0.0315907273533007,0.0380956858560531,0.0429239772288232,0.0464218280684943,0.0496855828888254,0.0530005872687376,0.0555328302560625,0.0566190437114038,0.0567273373221084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3754,1,-0.00625833507887741,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.0062583350788783,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.0062583350788783,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.00625833507887652,-0.00625833507887918,-0.00625833507887741,-0.00625833507887918,-0.00625833507887652,-0.00625833507887918,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.0062583350788783,-0.00625833507887741,-0.00625833507887741,-0.00625833507887918,-0.00625833507887652,-0.00625833507887918,-0.00625833507887741,-0.00625833507887918,-0.00625833507887652,-0.00625833507887918,-0.00625833507887741,-0.00625833507887918,-0.00625833507887652,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.0062583350788783,-0.00625833507887741,-0.00625833507887918,-0.00625833507887741,-0.00625833507887918,-0.00625833507887652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3755,1,-0.0370405475465567,-0.0370405475465576,-0.0370405475465567,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465567,-0.0370405475465572,-0.0370405475465572,-0.0370405475465569,-0.0370405475465569,-0.0370405475465569,-0.0370405475465572,-0.0370405475465569,-0.0370405475465569,-0.0370405475465572,-1,-1,-1,-1,-1
3823,1,0.00107431668826852,0.00296202993615324,0.00400488044142477,0.00234485556931308,-0.000225242643811185,-0.000970957173857201,-2.5144776811814e-06,0.000431634062050712,-0.000654501121817752,-0.00205022519327969,-0.00234128982296244,-0.00135198873631914,0.000246698556545688,0.00159913108400556,0.00200195906515699,0.00145138675507361,0.000635214729498124,-0.00032227880730229,-0.00244135310783555,-0.00617008472196279,-0.00998779645549508,-0.0123687979998239,-0.0142623350753688,-0.0171019675183102,-0.0186593434181024,-0.0142903748562437,-0.00350623126506111,0.0078237197614186,0.014008041891338,0.0156372642262772,0.0164212202690566,0.016660834671371,0.0142619745652786,0.0106565585215161,0.00989214598557275,0.0111013224689964,0.00775478250045492,-0.00267054726277483,-0.0133300415062179,-0.0168548851476356,-0.015495119556288,-0.0162270947143002,-0.0184635395567385,-0.0150963433682154,-0.00628786830886163,-0.00268637833160845,-0.00961160036814945,-0.0157451126622554,-0.0070270890115891,0.0114640512230553,0.0186792101055016,0.00474571944524271,-0.0148725537774625,-0.0187150583986293,-0.00607754659475734,0.00450534890497334,0.000438432872762462,-0.0116625495176734,-0.0192620420168357,-0.0203630221037683,-1,-1,-1,-1,-1,-1,-1,-1,-1
3824,1,-0.00151451027405614,-0.00226439060228412,-0.00256830420103782,-0.00180134616248306,-0.000939903804002107,-0.00104558422727141,-0.0018787738511854,-0.00289718095951308,-0.0044514980689554,-0.00655364522223056,-0.0073045194832897,-0.00468982605606261,-0.000179105668178359,0.00149808958261133,-0.00261541677942478,-0.0101036377430557,-0.0158860110331833,-0.0175803222827096,-0.0166416066312642,-0.0149498931023428,-0.0126083256129323,-0.00957535453812941,-0.00729612925904366,-0.00703531029596682,-0.00751973953474927,-0.00585267006229184,-0.000639183067439042,0.0067761333615115,0.0138366029276673,0.0184080033748026,0.0191983794532185,0.0161427806858905,0.0109049096302911,0.00593412263527782,0.00239116144232021,-0.000340310360931184,-0.00293200444136588,-0.00515552673727449,-0.00723972600878131,-0.0106162673631456,-0.0156911584816157,-0.0197389742457794,-0.0190229411707001,-0.0130567104434904,-0.00522509464514886,0.000813558892782673,0.00358127926388541,0.00258081172325841,-0.00267718418211604,-0.0107557175942246,-0.0173042627512032,-0.0185284173369151,-0.0150950280142501,-0.0106334229428429,-0.00707800795519375,-0.00403238524749394,-0.00237421050374831,-0.00480565972037272,-0.0112099040657014,-0.0166546219695194,-1,-1,-1,-1,-1,-1,-1,-1,-1
3825,1,-0.00286561678261066,-0.000912392880830559,0.00151444829788883,0.00215186374384135,0.000527563279621113,-0.00110116074871947,-0.000364659036995008,0.00202778488173738,0.00311966317458623,0.0018489099516108,0.000584882206482007,0.00167142730025382,0.00418114084583721,0.00569376740040184,0.00579807557988765,0.00542516811172167,0.00359257040874983,-0.00188677408442572,-0.00978660053779201,-0.0146782212522529,-0.0128943305617897,-0.00739085935142381,-0.00422369333790318,-0.00533360512293246,-0.00751470680557897,-0.00797649810647538,-0.00761640501999405,-0.00786487484622,-0.00730766675284045,-0.00391808895954959,0.000799611257301436,0.00258483737964443,-0.000679573799576616,-0.00664089511642985,-0.0111268152657269,-0.0114838235156238,-0.00717031252228306,0.000717739445515342,0.00902423249180639,0.0131402713759874,0.0104979590019738,0.00380210767372535,-0.000794659951937504,0.000353620076815275,0.00493654852589298,0.00781311344078972,0.00687700648747391,0.00474872648321512,0.00483065855608888,0.00700340817730005,0.00798823458245579,0.00520892083791491,-0.000888632187444394,-0.00819967419020617,-0.0151504983007742,-0.0206781185873774,-0.0231724622700691,-0.0213721778990283,-0.0166780989917479,-0.0129455173169788,-1,-1,-1,-1,-1,-1,-1,-1,-1
3826,1,0.000837027206964436,0.00118687174762044,0.000759488424358246,-0.00159280412627272,-0.00553422365235079,-0.00906258568279394,-0.0102916714724861,-0.00964403391263779,-0.00966744303529321,-0.0118314728243405,-0.0138797875215069,-0.011931052203269,-0.00581493220899265,-0.000680085234644245,-0.00151762509663111,-0.0069382734129908,-0.0107190177388219,-0.00945593689288415,-0.0058601604577353,-0.00345233688134705,-0.00127304500933079,0.00299972249461256,0.0068920961092358,0.00505595745571608,-0.00218470637009816,-0.00697205359167619,-0.00329302301029344,0.00518428775736801,0.010327524974092,0.0100711026821791,0.00869534950952477,0.00750561991289089,0.00171134049645172,-0.0107414534472978,-0.0224285874299595,-0.0238882420993294,-0.0158085773402057,-0.00854581539407562,-0.00959013448041368,-0.0162225194220893,-0.0215025269066738,-0.0225361350080151,-0.0198943330424237,-0.0131803678641145,-0.00254899247675855,0.00695590521728828,0.00844777445199352,0.00195670871607767,-0.00402939730317708,-0.00208062142809595,0.00601976319049324,0.0129236860130071,0.0145589959281356,0.0117980211803799,0.00557366933300685,-0.00434551451739029,-0.0152825882850074,-0.0214143390119279,-0.0204153462807044,-0.0170555796096989,-1,-1,-1,-1,-1,-1,-1,-1,-1
3877,1,0.00947757148739159,0.00947757148739203,0.00947757148738848,0.00947757148739159,0.00947757148739159,0.00947757148739203,0.00947757148738848,0.00947757148739203,0.00947757148739159,0.00947757148739159,0.00947757148738848,0.00947757148739203,0.00947757148739159,0.00947757148739159,0.00947757148739203,0.00947757148738848,0.00947757148739159,0.00947757148739203,0.00947757148739159,0.00947757148738848,0.00947757148739203,0.00947757148739159,0.00947757148739159,0.00947757148738892,0.00947757148739159,0.00947757148739159,0.00947757148739203,0.00947757148738848,0.00947757148739159,0.00947757148739203,0.00947757148739159,0.00947757148738848,0.00947757148739159,0.00947757148739203,0.00947757148739159,0.00947757148738848,0.00947757148739203,0.00947757148739159,0.00947757148739159,0.00947757148738892,0.00947757148739159,0.00947757148739159,0.00947757148739203,0.00947757148738848,0.00947757148739159,0.00947757148739203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3885,1,-0.112853454992111,-0.0963627113141996,-0.0605170164988031,-0.0171561144647745,0.0109516697543621,0.0128600376606665,-0.00185463219729121,-0.0216320901261198,-0.0470244931783066,-0.0756636109092974,-0.0858779564875185,-0.0547345178896737,0.00989053262845996,0.0721726598240084,0.104612059694873,0.106446262727773,0.0850115648406602,0.040784988129082,-0.0157339902990818,-0.050196361139268,-0.0323699226730496,0.0240866124274377,0.0702765839435848,0.0747632853017559,0.0511472034985103,0.0269658938366271,0.00452271737236654,-0.0290881198060839,-0.0642359787852089,-0.0682479055132532,-0.0295929237053727,0.0174970294050856,0.029531920142519,0.00624277086054592,-0.0118146840618145,0.00256956225008009,0.0305398784397899,0.0373857465491727,0.0199095023386753,0.00577127427347879,0.0117322223037344,0.0238226106070134,0.0233351091518021,0.012773743056353,0.00266018393745338,-0.0120266765374022,-0.0401901767941255,-0.0653478052926895,-0.0549507668951392,-0.00701559805722773,0.036215087771029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3902,1,1.08812598449942,0.392999297613387,-0.199403291461771,-0.11444441617299,0.235081410795667,0.237962002397516,0.0100672404928102,0.00344659525434654,0.178083083181241,0.167940786099763,-0.0234979686763592,-0.100874787588531,-0.0776355761528731,-0.20106657611923,-0.373305879360052,-0.274853670013521,-0.0525456542036102,-0.192764428013946,-0.589690740374361,-0.500232827246997,0.237019630411144,0.699149081111905,0.19685556056182,-0.551373860403698,-0.417939892849968,0.389173788988103,0.636297868339729,0.00155211880853501,-0.465707346844376,-0.0947762796354596,0.334722101648573,-0.0508052472267309,-0.749983203568694,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4262,1,-0.0782289612939211,-0.0750979364902187,-0.0689656626168391,-0.0607135605603477,-0.05056802417494,-0.0385290534605773,-0.0246632284902257,-0.00990262407677189,0.00302316162217897,0.0134483740854634,0.0213730133130654,0.0258790978315031,0.0233322095340869,0.0136388731544055,0.00011933437058298,-0.0140250808025222,-0.027388564933811,-0.0392425137959753,-0.0481368035861403,-0.0522389163240971,-0.0505647771595692,-0.0433759288090152,-0.0317247954371593,-0.0172333370213869,-0.0021646697982467,0.0111296349507657,0.0213746917544047,0.0288849863188014,0.0348533443845089,0.0405341600669766,0.0473525121108405,0.0570688201657377,0.0704901467812005,0.0853622655960602,0.0962486149657491,0.0979461966476718,0.0900852526874738,0.0784244429090624,0.0706810263411923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4368,1,0.00044600300789229,0.0003847683643891,0.000955149385507896,0.00221012410425714,0.00307781314438301,0.00281267205502301,0.00213496834578959,0.00209860305032152,0.00241092291376041,0.00195000721566947,0.000719197216628362,-9.21158771972908e-06,6.07371681342929e-05,-0.00105977896042364,-0.00557015995542148,-0.0126601110339895,-0.0183491876894641,-0.019055631239586,-0.0150475115098542,-0.0100328828113159,-0.00754903702243195,-0.0081333029699413,-0.00982397846289287,-0.0105888062811116,-0.00977379258158864,-0.0078372284646331,-0.00575533105142298,-0.0047091666677218,-0.00527580955092807,-0.00647145264073129,-0.00656869937964499,-0.00562789158525726,-0.00626325272677108,-0.0106082683969947,-0.0171256695126254,-0.0220233266404431,-0.0235014977801815,-0.0225262198586437,-0.0192879984666882,-0.0119220326842902,-0.000747542466709272,0.00862754857635212,0.0100846227927609,0.00456803278507911,-0.000467380870942113,6.29868284507396e-06,0.00315078198100055,0.00335619073724291,2.67293607816854e-05,-0.00267031151942421,-0.00235930120263772,-0.00120042851316393,-0.00186068233407349,-0.00376370114113217,-0.00466279960088861,-0.00388232763819052,-0.00230961717429201,-0.000424572150104163,0.00191219228947997,0.00426264759937522,0.00571018732033896,0.00607742024398772,0.00602288311006566,0.00601268222719614,-1,-1,-1,-1,-1
1826,1,-1,-0.160910378255286,-0.074429451994662,0.00838875563699748,0.021491924240731,0.0139013371664631,0.0498244839832287,0.0912911192114387,0.0600445194739991,-0.0303812033439821,-0.0877288526434983,-0.0699432421250552,-0.029199804130722,-0.0279101912844448,-0.0699970910963534,-0.11873547709128,-0.129760383070511,-0.0654634738327922,0.0643387530765132,0.170377087961716,0.161091360246641,0.0709738665378636,0.0362174827524158,0.104164101113462,0.150707236673184,0.0621493119822025,-0.0737511694850665,-0.0763044317185617,0.0583540702014516,0.134180903310362,0.0295873364283197,-0.131625523899806,-0.159395647387252,-0.0526460515348148,0.0319099221400931,0.012779022371123,-0.0373769882386386,-0.0398081699454567,-0.0187224722624595,-0.0244837109355847,-0.0404039064078694,-0.0300258790517862,-0.0151632057962501,-0.0327615992831727,-0.052073216882617,-0.016706049837395,0.0429329128567302,0.0256509281227844,-0.089428102186387,-0.180929906329728,-0.127990665721774,0.0254543555360685,0.110017643958709,0.022820290302745,-0.173315674877272,-0.34394815394121,-0.421879459293436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1827,1,-1,0.0070682785906393,0.0370726960480425,0.0825622035368243,0.0802401753630946,-0.0229016579670809,-0.162541227843487,-0.18720709184716,-0.0454790567311951,0.121610988094947,0.14704625866768,0.0478674859077888,-0.0233235525075388,-0.0102632397396627,-0.0186518575402812,-0.124843422779852,-0.231372519999677,-0.19502866368183,-0.0344066551529494,0.0894339891293545,0.0822343711251781,0.0164019603074883,0.00769589369027623,0.0674516569966845,0.118376852708611,0.109548394181127,0.064292926208084,0.0308329905059064,0.0269007060439335,0.0333928014711589,0.0182759276483253,-0.0334056653793831,-0.0965783045650352,-0.117353764147393,-0.066096632518049,0.0217000228084328,0.0756864781226685,0.0644932316867723,0.0243727395232722,0.0105417208026333,0.0346451513957677,0.0591891555372681,0.0452100734319481,-0.00437677620511101,-0.0481571045517204,-0.0495200858271592,-0.0152373041928047,0.0138169768766752,0.012818949439021,0.00271212723001235,0.0170764985080449,0.0492244207903514,0.0564085234759135,0.0181530055517864,-0.0355127137765527,-0.065510813019265,-0.0700925941227453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
